id_gestion,id_mora,fecha_gestion,tipo_contacto,resultado_gestion
45427,32788,2025-04-29 00:00:00,Correo,Correo rebotado — dirección inválida
45428,32788,2025-05-05 00:00:00,Llamada,Cliente promete pagar en 5 días
45429,32788,2025-05-11 00:00:00,Correo,Correo rebotado — dirección inválida
45430,32789,2025-06-17 00:00:00,Llamada,Cliente no contesta
45431,32789,2025-06-22 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45432,32789,2025-07-03 00:00:00,Llamada,Cliente solicita refinanciación
45433,32789,2025-07-12 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45434,32790,2025-09-23 00:00:00,Llamada,Buzón de voz — se deja mensaje
45435,32790,2025-10-01 00:00:00,Llamada,Cliente no contesta
45436,32790,2025-09-29 00:00:00,Llamada,Cliente solicita refinanciación
45437,32791,2025-12-19 00:00:00,Correo,Cliente confirma recepción y promete pago
45438,32791,2025-12-30 00:00:00,Llamada,Cliente promete pagar en 5 días
45439,32792,2023-10-23 00:00:00,Llamada,Cliente solicita refinanciación
45440,32792,2023-11-01 00:00:00,Llamada,Buzón de voz — se deja mensaje
45441,32792,2023-10-27 00:00:00,Llamada,Cliente promete pagar en 5 días
45442,32793,2024-05-18 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45443,32793,2024-05-31 00:00:00,Llamada,Buzón de voz — se deja mensaje
45444,32793,2024-06-02 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45445,32794,2024-08-24 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45446,32796,2024-10-23 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45447,32796,2024-10-31 00:00:00,Llamada,Cliente solicita refinanciación
45448,32798,2024-12-21 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45449,32800,2025-06-27 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45450,32800,2025-06-28 00:00:00,Llamada,Buzón de voz — se deja mensaje
45451,32801,2025-07-23 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45452,32801,2025-07-30 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45453,32801,2025-08-03 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45454,32803,2023-08-23 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45455,32803,2023-08-31 00:00:00,Llamada,Cliente solicita refinanciación
45456,32803,2023-08-31 00:00:00,Llamada,Cliente promete pagar en 5 días
45457,32804,2023-11-25 00:00:00,Correo,Cliente responde solicitando plazo adicional
45458,32804,2023-11-26 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45459,32804,2023-12-05 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45460,32805,2023-12-19 00:00:00,Correo,Cliente confirma recepción y promete pago
45461,32805,2023-12-29 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45462,32805,2024-01-05 00:00:00,Llamada,Cliente solicita refinanciación
45463,32805,2024-01-01 00:00:00,Llamada,Cliente no contesta
45464,32806,2024-05-21 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45465,32806,2024-05-31 00:00:00,Correo,Cliente responde solicitando plazo adicional
45466,32806,2024-06-01 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45467,32807,2024-11-20 00:00:00,Llamada,Cliente no contesta
45468,32807,2024-11-25 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45469,32807,2024-11-27 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45470,32808,2025-04-21 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45471,32808,2025-04-28 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45472,32808,2025-04-29 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45473,32809,2025-09-24 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45474,32809,2025-10-01 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45475,32809,2025-10-07 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45476,32809,2025-10-06 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45477,32810,2025-10-18 00:00:00,Llamada,Cliente solicita refinanciación
45478,32810,2025-10-23 00:00:00,Correo,Cliente responde solicitando plazo adicional
45479,32810,2025-10-31 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45480,32810,2025-11-09 00:00:00,Correo,Correo enviado sin respuesta
45481,32811,2025-11-24 00:00:00,Correo,Cliente responde solicitando plazo adicional
45482,32811,2025-11-23 00:00:00,Llamada,Cliente solicita refinanciación
45483,32811,2025-12-01 00:00:00,Llamada,Cliente no contesta
45484,32811,2025-12-05 00:00:00,Correo,Cliente responde solicitando plazo adicional
45485,32812,2023-02-27 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45486,32812,2023-03-02 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45487,32813,2024-04-20 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45488,32813,2024-04-28 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45489,32813,2024-05-04 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45490,32814,2024-07-21 00:00:00,Llamada,Cliente no contesta
45491,32814,2024-07-27 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45492,32814,2024-08-01 00:00:00,Correo,Correo enviado sin respuesta
45493,32815,2024-09-18 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45494,32816,2024-12-19 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45495,32816,2024-12-27 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45496,32816,2024-12-27 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45497,32817,2025-02-18 00:00:00,Llamada,Cliente no contesta
45498,32817,2025-02-25 00:00:00,Correo,Cliente confirma recepción y promete pago
45499,32818,2025-03-23 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45500,32820,2024-01-27 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45501,32820,2024-01-27 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45502,32820,2024-02-02 00:00:00,Llamada,Cliente no contesta
45503,32822,2025-02-26 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45504,32825,2025-09-19 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45505,32825,2025-09-24 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45506,32826,2024-12-27 00:00:00,Correo,Cliente confirma recepción y promete pago
45507,32826,2024-12-28 00:00:00,Llamada,Cliente no contesta
45508,32827,2025-01-23 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45509,32827,2025-01-26 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45510,32828,2025-02-24 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45511,32828,2025-03-03 00:00:00,Llamada,Buzón de voz — se deja mensaje
45512,32829,2025-10-20 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45513,32829,2025-10-31 00:00:00,Llamada,Cliente promete pagar en 5 días
45514,32831,2023-05-22 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45515,32832,2023-09-19 00:00:00,Correo,Cliente responde solicitando plazo adicional
45516,32832,2023-09-28 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45517,32833,2023-10-18 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45518,32834,2024-03-26 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45519,32834,2024-03-22 00:00:00,Llamada,Cliente solicita refinanciación
45520,32834,2024-03-29 00:00:00,Correo,Correo enviado sin respuesta
45521,32835,2024-04-19 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45522,32836,2024-05-24 00:00:00,Llamada,Cliente solicita refinanciación
45523,32836,2024-05-26 00:00:00,Llamada,Buzón de voz — se deja mensaje
45524,32837,2024-08-18 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45525,32837,2024-08-23 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45526,32837,2024-08-28 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45527,32838,2024-10-25 00:00:00,Llamada,Cliente no contesta
45528,32838,2024-10-22 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45529,32838,2024-10-27 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45530,32839,2024-11-24 00:00:00,Correo,Cliente responde solicitando plazo adicional
45531,32839,2024-11-25 00:00:00,Correo,Cliente responde solicitando plazo adicional
45532,32840,2025-04-26 00:00:00,Correo,Correo rebotado — dirección inválida
45533,32840,2025-04-29 00:00:00,Correo,Correo enviado sin respuesta
45534,32840,2025-05-01 00:00:00,Llamada,Cliente solicita refinanciación
45535,32841,2025-07-19 00:00:00,Llamada,Cliente solicita refinanciación
45536,32841,2025-07-23 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45537,32843,2025-11-17 00:00:00,Llamada,Buzón de voz — se deja mensaje
45538,32844,2024-10-24 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45539,32845,2025-01-26 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45540,32845,2025-01-22 00:00:00,Llamada,Buzón de voz — se deja mensaje
45541,32846,2025-02-19 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45542,32846,2025-03-02 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45543,32846,2025-02-28 00:00:00,Llamada,Cliente promete pagar en 5 días
45544,32847,2025-06-22 00:00:00,Correo,Correo rebotado — dirección inválida
45545,32847,2025-06-26 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45546,32847,2025-07-01 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45547,32848,2025-07-27 00:00:00,Llamada,Cliente promete pagar en 5 días
45548,32848,2025-07-25 00:00:00,Correo,Correo enviado sin respuesta
45549,32849,2023-11-19 00:00:00,Correo,Cliente responde solicitando plazo adicional
45550,32850,2024-03-24 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45551,32850,2024-04-01 00:00:00,Correo,Correo enviado sin respuesta
45552,32850,2024-04-03 00:00:00,Llamada,Cliente solicita refinanciación
45553,32851,2024-07-20 00:00:00,Llamada,Cliente promete pagar en 5 días
45554,32852,2025-03-19 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45555,32852,2025-04-01 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45556,32853,2025-04-22 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45557,32853,2025-04-22 00:00:00,Correo,Correo enviado sin respuesta
45558,32854,2025-05-23 00:00:00,Correo,Correo enviado sin respuesta
45559,32854,2025-05-26 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45560,32854,2025-05-27 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45561,32855,2025-06-25 00:00:00,Llamada,Cliente promete pagar en 5 días
45562,32855,2025-06-26 00:00:00,Llamada,Cliente promete pagar en 5 días
45563,32856,2025-07-20 00:00:00,Correo,Correo enviado sin respuesta
45564,32856,2025-07-22 00:00:00,Correo,Correo enviado sin respuesta
45565,32857,2025-10-18 00:00:00,Correo,Cliente confirma recepción y promete pago
45566,32857,2025-10-29 00:00:00,Llamada,Buzón de voz — se deja mensaje
45567,32857,2025-11-04 00:00:00,SMS,Cliente responde confirmando pago próximo
45568,32859,2025-05-19 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45569,32859,2025-06-01 00:00:00,Correo,Correo rebotado — dirección inválida
45570,32861,2025-08-23 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45571,32861,2025-08-30 00:00:00,Correo,Correo enviado sin respuesta
45572,32862,2024-08-26 00:00:00,Llamada,Cliente solicita refinanciación
45573,32862,2024-08-30 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45574,32864,2024-12-27 00:00:00,Llamada,Cliente promete pagar en 5 días
45575,32866,2025-05-24 00:00:00,Correo,Correo rebotado — dirección inválida
45576,32866,2025-05-30 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45577,32866,2025-06-05 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45578,32867,2025-10-25 00:00:00,Correo,Correo enviado sin respuesta
45579,32867,2025-10-26 00:00:00,SMS,Cliente responde confirmando pago próximo
45580,32867,2025-11-03 00:00:00,Llamada,Cliente promete pagar en 5 días
45581,32868,2024-02-18 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45582,32868,2024-03-03 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45583,32869,2024-08-17 00:00:00,Correo,Cliente confirma recepción y promete pago
45584,32870,2024-11-21 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45585,32870,2024-11-25 00:00:00,Correo,Cliente responde solicitando plazo adicional
45586,32870,2024-12-06 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45587,32871,2024-12-20 00:00:00,Llamada,Cliente no contesta
45588,32872,2025-02-18 00:00:00,Correo,Cliente confirma recepción y promete pago
45589,32873,2025-05-23 00:00:00,Correo,Cliente responde solicitando plazo adicional
45590,32876,2025-10-20 00:00:00,SMS,Número no recibe SMS
45591,32876,2025-10-30 00:00:00,SMS,Número no recibe SMS
45592,32876,2025-11-05 00:00:00,Llamada,Cliente promete pagar en 5 días
45593,32878,2025-01-19 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45594,32878,2025-01-22 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45595,32878,2025-01-27 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45596,32879,2025-02-23 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45597,32879,2025-02-22 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45598,32879,2025-03-09 00:00:00,Correo,Cliente confirma recepción y promete pago
45599,32879,2025-03-10 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45600,32880,2025-05-20 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45601,32880,2025-05-26 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45602,32880,2025-06-04 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45603,32880,2025-06-11 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45604,32881,2025-08-24 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45605,32881,2025-08-25 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45606,32881,2025-09-05 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45607,32882,2025-09-17 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45608,32882,2025-09-29 00:00:00,Correo,Cliente confirma recepción y promete pago
45609,32882,2025-09-29 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45610,32883,2025-10-26 00:00:00,Llamada,Cliente no contesta
45611,32883,2025-10-27 00:00:00,Llamada,Cliente no contesta
45612,32883,2025-11-02 00:00:00,Llamada,Cliente solicita refinanciación
45613,32883,2025-11-07 00:00:00,Llamada,Cliente no contesta
45614,32884,2025-11-27 00:00:00,Llamada,Buzón de voz — se deja mensaje
45615,32884,2025-11-26 00:00:00,SMS,Número no recibe SMS
45616,32884,2025-11-28 00:00:00,Correo,Cliente responde solicitando plazo adicional
45617,32885,2025-12-17 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45618,32885,2025-12-27 00:00:00,SMS,Número no recibe SMS
45619,32886,2024-09-26 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45620,32886,2024-10-01 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45621,32886,2024-10-03 00:00:00,Llamada,Cliente promete pagar en 5 días
45622,32886,2024-10-06 00:00:00,Llamada,Cliente solicita refinanciación
45623,32887,2025-06-19 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45624,32887,2025-06-22 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45625,32887,2025-07-03 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45626,32887,2025-07-12 00:00:00,Llamada,Cliente solicita refinanciación
45627,32888,2025-07-26 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45628,32888,2025-07-27 00:00:00,Correo,Cliente confirma recepción y promete pago
45629,32888,2025-07-29 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45630,32888,2025-08-10 00:00:00,Llamada,Cliente solicita refinanciación
45631,32889,2025-08-26 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45632,32889,2025-08-23 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45633,32889,2025-09-03 00:00:00,Correo,Cliente responde solicitando plazo adicional
45634,32890,2025-09-17 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45635,32890,2025-09-30 00:00:00,Correo,Correo rebotado — dirección inválida
45636,32890,2025-09-29 00:00:00,Correo,Cliente confirma recepción y promete pago
45637,32890,2025-10-07 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45638,32891,2024-08-24 00:00:00,Llamada,Buzón de voz — se deja mensaje
45639,32892,2024-09-18 00:00:00,Llamada,Cliente promete pagar en 5 días
45640,32892,2024-09-29 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45641,32892,2024-09-28 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45642,32893,2024-10-18 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45643,32893,2024-10-28 00:00:00,Correo,Cliente confirma recepción y promete pago
45644,32894,2024-11-19 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45645,32894,2024-11-27 00:00:00,Llamada,Cliente no contesta
45646,32895,2024-12-17 00:00:00,Correo,Correo rebotado — dirección inválida
45647,32895,2024-12-27 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45648,32896,2025-01-25 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45649,32897,2025-02-24 00:00:00,Correo,Correo enviado sin respuesta
45650,32897,2025-02-27 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45651,32898,2025-03-17 00:00:00,Correo,Cliente responde solicitando plazo adicional
45652,32899,2025-04-22 00:00:00,Llamada,Cliente no contesta
45653,32900,2025-05-26 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45654,32900,2025-05-23 00:00:00,Llamada,Cliente promete pagar en 5 días
45655,32900,2025-06-01 00:00:00,Llamada,Cliente no contesta
45656,32901,2025-06-19 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
