id_producto_activo,id_producto_banco,id_cliente,numero_contrato,monto_aprobado,tasa_interes_mensual,tasa_interes_mora,fecha_inicio,fecha_vencimiento,estado,numero_cuotas,valor_cuota_fija,cupo_disponible,dia_corte
11756,7,7137,MTX-281634,895200000,1.57,1.92,2024-10-02,2026-09-22,Vigente,24.0,45056235.0,,
11757,8,7137,FUL-270255,17200000,1.43,1.79,2024-05-15,2026-11-01,Vigente,30.0,709107.0,,
11758,5,1637,MKJ-000635,68800000,1.32,1.74,2024-05-18,2028-04-27,En_Mora,48.0,1944178.0,,
11759,10,5307,WNK-838887,14700000,1.96,2.41,2024-02-27,,Vigente,,,5200000.0,2.0
11760,5,5307,XFR-049363,27000000,1.95,2.65,2023-01-19,2027-06-27,Vigente,54.0,813057.0,,
11761,10,2880,KOZ-896467,9600000,2.02,2.51,2023-07-18,,Vigente,,,4000000.0,15.0
11762,11,2880,DRI-684461,17200000,2.06,2.73,2024-01-08,,Vigente,,,7000000.0,15.0
11763,7,2880,ONQ-570736,154800000,1.97,2.45,2024-02-28,2028-02-07,Vigente,48.0,5016005.0,,
11764,9,6154,JDK-448858,7500000,2.58,3.31,2024-12-14,,Vigente,,,3700000.0,15.0
11765,10,6154,QZT-388289,12400000,2.03,2.7,2023-09-28,,En_Mora,,,7100000.0,15.0
11766,7,6154,GMP-076763,830200000,1.72,2.09,2023-11-24,2025-11-13,Cancelada,24.0,42513711.0,,
11767,10,7591,JNF-595162,13000000,1.87,2.45,2024-03-27,,Vigente,,,12500000.0,15.0
11768,10,1804,AWF-878307,9700000,2.04,2.47,2023-01-30,,Vigente,,,8400000.0,15.0
11769,7,1804,LFH-324699,578000000,1.52,1.96,2023-05-25,2028-04-28,En_Mora,60.0,14752969.0,,
11770,9,1804,FUQ-231095,7200000,2.36,2.95,2024-02-08,,Cancelada,,,6400000.0,2.0
11771,9,6468,CWI-392846,2700000,1.77,2.35,2023-02-24,,En_Mora,,,1600000.0,15.0
11772,11,6810,MPW-083761,15000000,2.29,2.95,2023-09-27,,En_Mora,,,11400000.0,15.0
11773,8,2071,SRD-118302,18400000,1.47,1.83,2023-12-09,2027-05-22,Cancelada,42.0,590277.0,,
11774,9,4085,ZXG-450959,5600000,2.25,3.13,2024-01-08,,Vigente,,,5400000.0,2.0
11775,6,9457,TRH-529825,418400000,1.06,1.32,2023-01-31,2036-11-18,Vigente,168.0,5344001.0,,
11776,10,9457,WQM-561858,9600000,2.02,2.77,2023-12-26,,Cancelada,,,7300000.0,2.0
11777,10,6232,ZXO-699509,9900000,2.09,2.82,2024-03-14,,Cancelada,,,6500000.0,15.0
11778,8,6232,VEQ-713290,3300000,1.63,2.02,2024-10-02,2025-09-27,Cancelada,12.0,304999.0,,
11779,9,6232,PXX-393990,5600000,2.26,2.99,2023-05-14,,Vigente,,,3200000.0,2.0
11780,8,8374,FOX-022656,37100000,1.03,1.25,2023-08-02,2027-01-13,Vigente,42.0,1092603.0,,
11781,10,8374,DSO-909224,13500000,2.36,2.89,2024-12-10,,Vigente,,,12600000.0,15.0
11782,10,2305,CED-678421,13300000,1.85,2.47,2023-10-05,,Vigente,,,6200000.0,2.0
11783,11,2305,RUU-609529,27400000,1.38,1.75,2023-12-30,,Vigente,,,24900000.0,15.0
11784,7,2305,HTL-170725,753900000,1.73,2.22,2023-05-07,2029-04-05,Vigente,72.0,18391690.0,,
11785,8,2305,ORH-709094,30100000,1.88,2.41,2024-08-22,2028-02-03,Vigente,42.0,1042841.0,,
11786,9,1958,UHT-444383,5100000,2.52,3.28,2024-06-04,,Vigente,,,4100000.0,2.0
11787,7,1958,VGP-600233,273300000,1.22,1.52,2024-12-26,2028-12-05,En_Mora,48.0,7556363.0,,
11788,5,1958,GSX-416348,45200000,1.56,2.09,2023-10-19,2030-09-12,Vigente,84.0,969176.0,,
11789,10,1958,LGT-037994,6500000,2.02,2.51,2023-05-01,,En_Mora,,,6100000.0,2.0
11790,8,4072,YVB-235736,38000000,1.69,2.06,2024-01-12,2025-01-06,Cancelada,12.0,3525206.0,,
11791,7,4072,LOZ-239668,1082100000,1.36,1.69,2023-12-11,2026-11-25,Cancelada,36.0,38214602.0,,
11792,9,4072,UPA-472009,4500000,1.77,2.41,2024-02-29,,Vigente,,,3300000.0,2.0
11793,10,5450,UQZ-864598,12200000,1.98,2.47,2024-10-02,,Cancelada,,,7000000.0,15.0
11794,8,5450,JTF-018112,22800000,1.65,1.98,2024-06-02,2025-05-28,Cancelada,12.0,2109885.0,,
11795,9,5450,LMB-968565,5700000,1.88,2.51,2023-02-03,,Cancelada,,,2700000.0,2.0
11796,8,2980,LKT-281025,38200000,1.45,1.75,2023-10-18,2027-09-27,Vigente,48.0,1110184.0,,
11797,5,2980,HSK-204577,17300000,1.65,2.23,2023-04-05,2030-02-27,Vigente,84.0,382087.0,,
11798,11,2980,ROL-825356,22000000,1.74,2.17,2024-05-21,,Vigente,,,15700000.0,15.0
11799,9,5409,DJU-789829,4000000,2.15,2.71,2023-12-01,,Vigente,,,1600000.0,15.0
11800,7,5409,DZE-171669,560000000,1.67,2.14,2024-02-02,2026-01-22,Cancelada,24.0,28512593.0,,
11801,10,5409,FMO-296054,6400000,2.04,2.65,2024-10-23,,Vigente,,,2800000.0,2.0
11802,8,5409,BGI-569376,28900000,1.99,2.58,2023-11-05,2026-04-23,Vigente,30.0,1288609.0,,
11803,9,2162,AXI-813762,2800000,2.7,3.69,2024-11-13,,Vigente,,,1700000.0,15.0
11804,7,2334,UEB-195440,581600000,1.26,1.57,2024-01-12,2026-12-27,Cancelada,36.0,20195549.0,,
11805,9,2334,RUK-623835,2800000,1.99,2.42,2024-01-13,,Vigente,,,2000000.0,15.0
11806,5,2334,NYX-491457,23300000,1.61,1.99,2024-10-02,2029-09-06,En_Mora,60.0,608525.0,,
11807,10,2334,MAD-653968,6300000,1.88,2.29,2023-10-13,,En_Mora,,,3700000.0,2.0
11808,7,5539,FXN-138648,339200000,1.62,2.01,2024-12-21,2026-12-11,En_Mora,24.0,17171203.0,,
11809,10,5539,ZCO-439819,6200000,1.73,2.1,2024-01-11,,Cancelada,,,4400000.0,2.0
11810,7,9270,KKB-249930,282600000,1.28,1.64,2024-09-16,2027-09-01,Vigente,36.0,9846316.0,,
11811,7,2193,XTD-710998,629700000,1.14,1.37,2024-03-07,2027-02-20,Vigente,36.0,21423915.0,,
11812,9,5440,ZCN-846212,1900000,2.18,2.62,2024-07-17,,En_Mora,,,1200000.0,2.0
11813,5,4641,VXP-187211,59500000,1.73,2.41,2023-10-16,2030-09-09,Vigente,84.0,1348631.0,,
11814,11,4641,ODA-079335,15300000,2.16,2.93,2024-11-30,,En_Mora,,,11300000.0,15.0
11815,9,4641,FKT-047617,2600000,2.34,2.9,2023-11-20,,En_Mora,,,1500000.0,15.0
11816,5,4840,MVT-411781,21000000,2.24,2.7,2023-09-27,2028-08-31,Vigente,60.0,639737.0,,
11817,11,5188,JJC-926507,26800000,1.71,2.18,2024-10-19,,En_Mora,,,10100000.0,15.0
11818,8,5188,JTE-705936,28100000,1.72,2.22,2023-02-28,2026-02-12,Vigente,36.0,1053483.0,,
11819,9,5188,SQY-889328,5100000,2.39,2.99,2023-01-29,,Vigente,,,2600000.0,15.0
11820,11,4795,YEC-610196,13600000,1.57,2.05,2024-02-06,,Vigente,,,10200000.0,15.0
11821,10,4795,APY-285025,12900000,2.28,2.77,2024-01-28,,En_Mora,,,8900000.0,2.0
11822,10,7893,VRR-488706,14900000,1.96,2.51,2023-07-21,,Vigente,,,6200000.0,2.0
11823,11,7893,LRT-930423,12700000,1.91,2.34,2024-04-20,,Vigente,,,12300000.0,2.0
11824,8,7893,VDJ-889329,15800000,1.7,2.14,2024-08-31,2025-08-26,Castigada,12.0,1466652.0,,
11825,10,1844,SKM-311172,5400000,2.17,2.65,2023-12-27,,Cancelada,,,3400000.0,15.0
11826,9,1844,HNJ-657110,7700000,1.92,2.48,2024-04-05,,Vigente,,,3600000.0,15.0
11827,8,1844,PDV-104513,25200000,1.06,1.31,2023-03-24,2025-03-13,Cancelada,24.0,1194742.0,,
11828,8,6610,TUJ-281605,10200000,1.32,1.64,2024-07-24,2026-01-15,Vigente,18.0,640364.0,,
11829,5,6610,OKW-523451,62700000,1.88,2.35,2023-10-11,2028-03-18,Vigente,54.0,1858542.0,,
11830,11,6610,YUO-278376,12700000,1.76,2.27,2023-05-11,,Vigente,,,7900000.0,15.0
11831,9,9602,FQF-290640,6700000,2.2,2.84,2024-05-09,,Vigente,,,3000000.0,2.0
11832,10,9602,EPW-434821,6400000,2.59,3.19,2024-08-24,,En_Mora,,,4700000.0,2.0
11833,11,2426,CUB-287521,10300000,2.13,2.67,2023-11-29,,Vigente,,,8700000.0,15.0
11834,10,2426,WPP-962186,13400000,1.69,2.34,2023-10-13,,Vigente,,,4000000.0,2.0
11835,9,7401,HJB-094881,7300000,1.74,2.12,2024-05-29,,Cancelada,,,5900000.0,2.0
11836,7,7401,EXY-832371,467000000,1.94,2.5,2023-07-11,2027-06-20,Vigente,48.0,15039770.0,,
11837,8,7401,LRF-399898,11500000,1.28,1.6,2024-11-10,2028-10-20,Vigente,48.0,322156.0,,
11838,11,7956,EDG-701916,28500000,1.66,2.32,2023-09-13,,Vigente,,,9600000.0,15.0
11839,10,7956,RCT-921643,8400000,1.71,2.23,2024-05-14,,Vigente,,,7800000.0,15.0
11840,5,2266,SOO-718518,61400000,1.45,1.77,2024-12-14,2029-05-22,Vigente,54.0,1647513.0,,
11841,5,3806,NJS-955213,11700000,1.62,1.95,2024-05-30,2028-11-05,Vigente,54.0,326725.0,,
11842,5,1842,LZN-546561,37700000,2.06,2.53,2023-04-21,2029-03-20,En_Mora,72.0,1009064.0,,
11843,7,2502,IHQ-193775,1081300000,1.33,1.68,2024-04-13,2026-04-03,Cancelada,24.0,52923148.0,,
11844,5,3345,GEG-701889,19800000,1.78,2.43,2023-05-21,2028-04-24,Cancelada,60.0,539674.0,,
11845,9,4525,DGV-722478,2900000,2.21,2.69,2023-06-28,,Vigente,,,1400000.0,2.0
11846,7,4008,XLK-405884,1130300000,1.66,2.12,2024-10-11,2029-09-15,Vigente,60.0,29895746.0,,
11847,8,4008,RAV-683068,4900000,1.45,1.79,2023-05-18,2027-04-27,Vigente,48.0,142406.0,,
11848,10,4008,DHL-207656,12100000,2.02,2.79,2024-09-04,,En_Mora,,,6000000.0,15.0
11849,11,4008,IEO-157513,13600000,2.42,3.11,2024-08-30,,Vigente,,,11000000.0,2.0
11850,5,4008,LAX-701839,77700000,1.53,2.07,2023-07-16,2030-12-06,Vigente,90.0,1595674.0,,
11851,5,8908,QII-400486,21100000,2.15,2.89,2024-08-15,2029-07-20,Vigente,60.0,629248.0,,
11852,8,8908,ORP-737457,20200000,1.01,1.27,2024-05-22,2028-05-01,Cancelada,48.0,533134.0,,
11853,11,8908,JPV-572195,12500000,1.64,2.15,2024-02-29,,Cancelada,,,3900000.0,15.0
11854,5,7629,JXS-904312,8200000,1.81,2.38,2024-09-19,2030-02-20,Vigente,66.0,213885.0,,
11855,8,7629,IAB-289124,10700000,1.76,2.24,2024-03-15,2025-03-10,Castigada,12.0,996934.0,,
11856,10,2405,XWV-652934,6700000,2.27,2.97,2024-11-25,,Vigente,,,2700000.0,2.0
11857,11,2405,LIP-288206,27000000,1.55,1.9,2024-11-29,,Cancelada,,,23600000.0,2.0
11858,8,2405,EGV-739860,11100000,1.99,2.57,2023-07-30,2026-07-14,Vigente,36.0,434786.0,,
11859,11,5079,NHS-000590,20900000,1.72,2.1,2023-11-01,,Vigente,,,6800000.0,2.0
11860,10,5079,HPM-906926,10500000,2.09,2.78,2024-10-11,,En_Mora,,,7800000.0,2.0
11861,5,5079,BJW-823061,41200000,1.51,1.87,2024-11-11,2030-10-11,Vigente,72.0,942478.0,,
11862,9,5172,DGY-486103,3800000,1.78,2.3,2024-08-07,,Vigente,,,3700000.0,2.0
11863,9,7397,MBU-609246,4500000,2.42,3.35,2024-05-17,,Vigente,,,4100000.0,2.0
11864,10,9019,VCT-472580,8600000,2.18,2.76,2023-10-09,,Cancelada,,,7000000.0,15.0
11865,10,5573,OIR-709867,13000000,2.01,2.66,2024-05-11,,En_Mora,,,12200000.0,2.0
11866,8,5573,KNW-809790,8900000,1.08,1.36,2024-08-20,2026-08-10,Vigente,24.0,422955.0,,
11867,9,5573,QST-629849,3200000,2.28,2.86,2023-12-30,,Vigente,,,1100000.0,15.0
11868,11,2054,DRY-073701,29500000,1.83,2.47,2023-05-19,,Vigente,,,9500000.0,2.0
11869,9,2054,HYA-634452,3800000,1.83,2.36,2023-06-27,,Cancelada,,,2900000.0,2.0
11870,5,2054,YBG-541014,14500000,1.88,2.55,2023-10-07,2029-09-05,Cancelada,72.0,369164.0,,
11871,5,2622,DVR-756486,25000000,1.69,2.29,2024-12-10,2028-11-19,Vigente,48.0,764494.0,,
11872,7,5310,GVE-425191,614400000,1.59,2.03,2024-04-20,2030-03-20,Vigente,72.0,14390814.0,,
11873,5,5310,VXR-807130,42400000,1.93,2.43,2023-04-06,2028-03-10,Vigente,60.0,1199177.0,,
11874,8,5310,FVJ-362977,4200000,1.25,1.53,2024-05-01,2028-04-10,Vigente,48.0,116889.0,,
11875,8,9634,PXA-134245,6700000,1.82,2.23,2023-07-30,2027-01-10,Vigente,42.0,229566.0,,
11876,7,9634,IEW-749278,973300000,1.36,1.65,2023-02-24,2025-02-13,Castigada,24.0,47804746.0,,
11877,5,6799,DUC-283478,67100000,1.27,1.7,2023-05-07,2029-04-05,Vigente,72.0,1427591.0,,
11878,9,6799,CWP-830713,7800000,2.03,2.49,2024-07-02,,Vigente,,,5800000.0,15.0
11879,8,6799,RYI-650083,24500000,1.83,2.29,2024-01-15,2027-06-28,Vigente,42.0,841016.0,,
11880,5,5017,HSM-429525,30800000,2.04,2.78,2023-08-05,2028-07-09,Vigente,60.0,894655.0,,
11881,10,5017,WYK-517488,8100000,1.91,2.31,2023-02-04,,Vigente,,,4900000.0,15.0
11882,9,1662,EJV-314045,6800000,1.7,2.07,2024-10-30,,Vigente,,,2600000.0,15.0
11883,7,1662,LDY-397721,1047200000,1.81,2.2,2024-09-21,2028-08-31,Vigente,48.0,32834185.0,,
11884,9,5028,QNN-994519,1300000,2.14,2.85,2023-02-28,,Vigente,,,600000.0,15.0
11885,10,2684,TWE-774868,14300000,1.81,2.42,2023-12-11,,Cancelada,,,13300000.0,15.0
11886,7,2684,HAF-936134,611400000,1.11,1.36,2023-05-28,2026-05-12,Cancelada,36.0,20694845.0,,
