id_mora,id_producto_activo,id_extracto,fecha_inicio_mora,dias_mora,capital_vencido,interes_mora,estado_mora
32658,11674,43642,2023-09-17,836,157395.0,61844.0,Liquidada
32659,11674,43645,2023-12-17,745,223531.0,78269.0,En Gestión
32660,11674,43656,2024-11-17,409,183628.0,35299.0,En Gestión
32661,11674,43657,2024-12-17,379,291147.0,51862.0,En Gestión
32662,11674,43669,2025-12-17,14,104930.0,690.0,Activa
32663,11676,43684,2024-01-17,714,1478000.0,1122127.0,Activa
32664,11676,43686,2024-03-17,654,4349574.0,3024781.0,En Gestión
32665,11676,43692,2024-09-17,470,2145500.0,1072249.0,En Gestión
32666,11676,43693,2024-10-17,440,4455941.0,2084786.0,Activa
32667,11676,43700,2025-05-17,228,1647000.0,399299.0,En Gestión
32668,11676,43701,2025-06-17,197,4458539.0,933960.0,Activa
32669,11678,43729,2024-06-17,562,1442339.0,456635.0,Activa
32670,11678,43734,2024-11-17,409,1442339.0,332320.0,Activa
32671,11678,43738,2025-03-17,289,2887725.0,470131.0,Activa
32672,11678,43740,2025-05-17,228,1442339.0,185254.0,En Gestión
32673,11678,43743,2025-08-17,136,1442339.0,110502.0,En Gestión
32674,11678,43744,2025-09-17,105,2909054.0,172071.0,En Gestión
32675,11685,43918,2024-10-17,440,467414.0,111743.0,En Gestión
32676,11685,43922,2025-02-17,317,701121.0,120759.0,Activa
32677,11685,43924,2025-04-17,258,1057396.0,148226.0,Activa
32678,11688,44048,2025-01-17,348,124000.0,41857.0,Activa
32679,11688,44051,2025-04-17,258,1928902.0,482727.0,Activa
32680,11688,44057,2025-10-17,75,2217907.0,161353.0,Activa
32681,11690,44092,2023-06-17,928,1124000.0,1251686.0,En Gestión
32682,11690,44097,2023-11-17,775,853500.0,793755.0,Activa
32683,11690,44098,2023-12-17,745,1881226.0,1681816.0,Activa
32684,11690,44100,2024-02-17,683,767000.0,628633.0,Liquidada
32685,11690,44101,2024-03-17,654,2006612.0,1574789.0,En Gestión
32686,11690,44107,2024-09-17,470,1860938.0,1049569.0,Activa
32687,11690,44109,2024-11-17,409,1181000.0,579635.0,En Gestión
32688,11690,44112,2025-02-17,317,1657000.0,630323.0,Activa
32689,11690,44116,2025-06-17,197,1653000.0,390769.0,Activa
32690,11690,44121,2025-11-17,44,2047625.0,108115.0,Activa
32691,11690,44122,2025-12-17,14,2904340.0,48793.0,En Gestión
32692,11697,44279,2023-07-17,898,13592000.0,10089976.0,Activa
32693,11697,44283,2023-11-17,775,12185385.0,7806770.0,Activa
32694,11697,44294,2024-10-17,440,14998000.0,5455273.0,En Gestión
32695,11697,44298,2025-02-17,317,14635500.0,3835282.0,Activa
32696,11697,44302,2025-06-17,197,23045250.0,3752996.0,Liquidada
32697,11697,44303,2025-07-17,167,31274772.0,4317587.0,Activa
32698,11697,44304,2025-08-17,136,39100386.0,4395926.0,En Gestión
32699,11697,44308,2025-12-17,14,13021000.0,150696.0,En Gestión
32700,11698,44309,2023-10-17,806,3613000.0,2785888.0,Liquidada
32701,11698,44315,2024-04-17,623,3871500.0,2307427.0,En Gestión
32702,11698,44317,2024-06-17,562,5018000.0,2697911.0,Activa
32703,11698,44318,2024-07-17,532,6024017.0,3065903.0,Activa
32704,11698,44323,2024-12-17,379,3771806.0,1367569.0,En Gestión
32705,11698,44326,2025-03-17,289,2658000.0,734875.0,Liquidada
32706,11698,44332,2025-09-17,105,6886000.0,691699.0,Activa
32707,11705,44489,2024-08-17,501,2908000.0,1073256.0,Activa
32708,11705,44498,2025-05-17,228,5227375.0,877990.0,En Gestión
32709,11705,44503,2025-10-17,75,4265125.0,235648.0,Activa
32710,11708,44549,2023-05-17,959,3710000.0,3202101.0,En Gestión
32711,11708,44550,2023-06-17,928,7328170.0,6120488.0,En Gestión
32712,11708,44552,2023-08-17,867,966000.0,753770.0,En Gestión
32713,11708,44557,2024-01-17,714,2756500.0,1771327.0,En Gestión
32714,11708,44562,2024-06-17,562,5835250.0,2951469.0,Activa
32715,11708,44565,2024-09-17,470,4114950.0,1740624.0,Activa
32716,11708,44567,2024-11-17,409,5846527.0,2152107.0,En Gestión
32717,11708,44573,2025-05-17,228,2329000.0,477911.0,En Gestión
32718,11708,44578,2025-10-17,75,1839500.0,124166.0,Activa
32719,11709,44581,2024-10-17,440,1239628.0,314535.0,Activa
32720,11709,44582,2024-11-17,409,2500702.0,589807.0,Activa
32721,11709,44583,2024-12-17,379,3783592.0,826929.0,Activa
32722,11709,44584,2025-01-17,348,5088676.0,1021195.0,Activa
32723,11709,44585,2025-02-17,317,6416338.0,1172928.0,Activa
32724,11709,44586,2025-03-17,289,7766969.0,1294417.0,Activa
32725,11709,44587,2025-04-17,258,9140966.0,1359993.0,Activa
32726,11709,44588,2025-05-17,228,10538733.0,1385633.0,Activa
32727,11709,44589,2025-06-17,197,11960681.0,1358773.0,Activa
32728,11709,44590,2025-07-17,167,13407229.0,1291161.0,Activa
32729,11709,44591,2025-08-17,136,14878802.0,1166895.0,Activa
32730,11709,44592,2025-09-17,105,16375833.0,991557.0,Activa
32731,11709,44593,2025-10-17,75,17898763.0,774121.0,Activa
32732,11709,44594,2025-11-17,44,19448040.0,493462.0,Activa
32733,11709,44595,2025-12-17,14,21024119.0,169735.0,Activa
32734,11720,44826,2023-03-17,1020,425180.0,292014.0,En Gestión
32735,11720,44828,2023-05-17,959,425180.0,274550.0,Activa
32736,11720,44831,2023-08-17,867,637770.0,372317.0,En Gestión
32737,11720,44839,2024-04-17,623,425180.0,178357.0,En Gestión
32738,11720,44845,2024-10-17,440,425180.0,125967.0,En Gestión
32739,11720,44846,2024-11-17,409,858949.0,236549.0,Activa
32740,11720,44847,2024-12-17,379,1301480.0,332129.0,En Gestión
32741,11720,44848,2025-01-17,348,1752950.0,410751.0,Activa
32742,11720,44851,2025-04-17,258,425180.0,73862.0,Activa
32743,11720,44859,2025-12-17,14,850427.0,8017.0,Activa
32744,11753,45806,2023-01-17,1079,1364654.0,1045448.0,Activa
32745,11753,45807,2023-02-17,1048,2758375.0,2052452.0,Activa
32746,11753,45808,2023-03-17,1020,4181782.0,3028447.0,Activa
32747,11753,45809,2023-04-17,989,5635508.0,3957197.0,Activa
32748,11753,45810,2023-05-17,959,7120198.0,4848072.0,Activa
32749,11753,45811,2023-06-17,928,8636512.0,5690425.0,Activa
32750,11753,45812,2023-07-17,898,10185124.0,6493831.0,Activa
32751,11753,45813,2023-08-17,867,11766721.0,7243240.0,Activa
32752,11753,45814,2023-09-17,836,13382006.0,7943023.0,Activa
32753,11753,45815,2023-10-17,806,15031697.0,8602039.0,Activa
32754,11753,45816,2023-11-17,775,16716526.0,9198268.0,Activa
32755,11753,45817,2023-12-17,745,18437242.0,9752379.0,Activa
32756,11753,45818,2024-01-17,714,20194609.0,10237455.0,Activa
32757,11753,45819,2024-02-17,683,21989408.0,10663324.0,Activa
32758,11753,45820,2024-03-17,654,23822436.0,11061710.0,Activa
32759,11753,45821,2024-04-17,623,25694508.0,11365452.0,Activa
32760,11753,45822,2024-05-17,593,27606455.0,11623146.0,Activa
32761,11753,45823,2024-06-17,562,29559126.0,11794682.0,Activa
32762,11753,45824,2024-07-17,532,31553389.0,11918346.0,Activa
32763,11753,45825,2024-08-17,501,33590130.0,11948345.0,Activa
32764,11753,45826,2024-09-17,470,35670254.0,11903164.0,Activa
32765,11753,45827,2024-10-17,440,37794684.0,11807059.0,Activa
32766,11753,45828,2024-11-17,409,39964365.0,11605252.0,Activa
32767,11753,45829,2024-12-17,379,42180260.0,11350286.0,Activa
32768,11753,45830,2025-01-17,348,44443354.0,10981064.0,Activa
32769,11753,45831,2025-02-17,317,46754651.0,10523069.0,Activa
32770,11753,45832,2025-03-17,289,49115179.0,10077944.0,Activa
32771,11753,45833,2025-04-17,258,51525986.0,9438530.0,Activa
32772,11753,45834,2025-05-17,228,53988144.0,8739601.0,Activa
32773,11753,45835,2025-06-17,197,56502745.0,7903039.0,Activa
32774,11753,45836,2025-07-17,167,59070907.0,7004037.0,Activa
32775,11753,45837,2025-08-17,136,61693771.0,5957151.0,Activa
32776,11753,45838,2025-09-17,105,64372502.0,4798970.0,Activa
32777,11753,45839,2025-10-17,75,67108290.0,3573516.0,Activa
32778,11753,45840,2025-11-17,44,69902351.0,2183749.0,Activa
32779,11753,45841,2025-12-17,14,72755925.0,723194.0,Activa
32780,11755,45873,2025-01-17,348,495025.0,152171.0,Activa
32781,11755,45875,2025-03-17,289,282871.0,72212.0,Activa
32782,11755,45878,2025-06-17,197,424307.0,73836.0,Liquidada
32783,11755,45883,2025-11-17,44,575285.0,22359.0,En Gestión
32784,11758,45920,2024-05-17,593,1944178.0,668681.0,Liquidada
32785,11758,45926,2024-11-17,409,3402312.0,807096.0,Activa
32786,11758,45929,2025-02-17,317,4267690.0,784657.0,Activa
32787,11758,45930,2025-03-17,289,6286126.0,1053680.0,En Gestión
32788,11758,45931,2025-04-17,258,8339683.0,1247950.0,Activa
32789,11758,45933,2025-06-17,197,7158664.0,817949.0,Activa
32790,11758,45936,2025-09-17,105,2916267.0,177601.0,En Gestión
32791,11758,45939,2025-12-17,14,4144064.0,33650.0,En Gestión
32792,11765,46090,2023-10-17,806,7762000.0,5630555.0,Activa
32793,11765,46097,2024-05-17,593,5054790.0,2697741.0,Activa
32794,11765,46100,2024-08-17,501,15234317.0,6869154.0,Activa
32795,11765,46101,2024-09-17,470,19290644.0,8159942.0,Liquidada
32796,11765,46102,2024-10-17,440,26245491.0,10393214.0,En Gestión
32797,11765,46103,2024-11-17,409,27633119.0,10171751.0,Liquidada
32798,11765,46104,2024-12-17,379,35561213.0,12129930.0,Activa
32799,11765,46109,2025-05-17,228,13259000.0,2720747.0,Liquidada
32800,11765,46110,2025-06-17,197,20150993.0,3572771.0,Activa
32801,11765,46111,2025-07-17,167,21835070.0,3281811.0,Activa
32802,11765,46113,2025-09-17,105,16067808.0,1518408.0,Liquidada
32803,11769,46203,2023-08-17,867,27661817.0,15668760.0,Activa
32804,11769,46206,2023-11-17,775,32868693.0,16642515.0,En Gestión
32805,11769,46207,2023-12-17,745,48265888.0,23492617.0,En Gestión
32806,11769,46212,2024-05-17,593,14752969.0,5715694.0,Activa
32807,11769,46218,2024-11-17,409,22129453.0,5913285.0,En Gestión
32808,11769,46223,2025-04-17,258,14752969.0,2486760.0,En Gestión
32809,11769,46228,2025-09-17,105,14752969.0,1012054.0,Activa
32810,11769,46229,2025-10-17,75,29795096.0,1459960.0,Activa
32811,11769,46230,2025-11-17,44,45132049.0,1297396.0,Activa
32812,11771,46255,2023-02-17,1048,941000.0,772498.0,En Gestión
32813,11771,46269,2024-04-17,623,2788688.0,1360926.0,Activa
32814,11771,46272,2024-07-17,532,2880556.0,1200424.0,En Gestión
32815,11771,46274,2024-09-17,470,1761124.0,648387.0,Activa
32816,11771,46277,2024-12-17,379,2138000.0,634737.0,En Gestión
32817,11771,46279,2025-02-17,317,1707000.0,423877.0,Activa
32818,11771,46280,2025-03-17,289,3048115.0,690042.0,Activa
32819,11772,46290,2023-09-17,836,5751000.0,4727705.0,Liquidada
32820,11772,46294,2024-01-17,714,1397000.0,980834.0,Activa
32821,11772,46304,2024-11-17,409,14672000.0,5900834.0,Liquidada
32822,11772,46307,2025-02-17,317,6230000.0,1941995.0,Activa
32823,11772,46308,2025-03-17,289,6757785.0,1920450.0,Liquidada
32824,11772,46311,2025-06-17,197,11398500.0,2208079.0,Liquidada
32825,11772,46314,2025-09-17,105,7985000.0,824451.0,Activa
32826,11787,46673,2024-12-17,379,7556363.0,1451023.0,En Gestión
32827,11787,46674,2025-01-17,348,15227583.0,2684927.0,Activa
32828,11787,46675,2025-02-17,317,23015405.0,3696581.0,En Gestión
32829,11787,46683,2025-10-17,75,7556363.0,287142.0,En Gestión
32830,11787,46685,2025-12-17,14,7556363.0,53600.0,Liquidada
32831,11789,46713,2023-05-17,959,2878000.0,2309202.0,Activa
32832,11789,46717,2023-09-17,836,3483500.0,2436546.0,En Gestión
32833,11789,46718,2023-10-17,806,3962936.0,2672419.0,En Gestión
32834,11789,46723,2024-03-17,654,5560250.0,3042458.0,Activa
32835,11789,46724,2024-04-17,623,7014812.0,3656424.0,Activa
32836,11789,46725,2024-05-17,593,10292884.0,5106746.0,En Gestión
32837,11789,46728,2024-08-17,501,3158559.0,1323973.0,Activa
32838,11789,46730,2024-10-17,440,300000.0,110440.0,Activa
32839,11789,46731,2024-11-17,409,1660530.0,568228.0,En Gestión
32840,11789,46736,2025-04-17,258,1488250.0,321254.0,En Gestión
32841,11789,46739,2025-07-17,167,5749000.0,803269.0,En Gestión
32842,11789,46742,2025-10-17,75,3722575.0,233592.0,Liquidada
32843,11789,46743,2025-11-17,44,5165012.0,190141.0,Activa
32844,11806,47123,2024-10-17,440,608525.0,177608.0,En Gestión
32845,11806,47126,2025-01-17,348,912787.0,210708.0,En Gestión
32846,11806,47127,2025-02-17,317,1539476.0,323716.0,En Gestión
32847,11806,47131,2025-06-17,197,1064919.0,139160.0,Activa
32848,11806,47132,2025-07-17,167,1694636.0,187726.0,En Gestión
32849,11807,47139,2023-11-17,775,2600000.0,1538117.0,Activa
32850,11807,47143,2024-03-17,654,2906000.0,1450733.0,Activa
32851,11807,47147,2024-07-17,532,2626000.0,1066401.0,En Gestión
32852,11807,47155,2025-03-17,289,7819188.0,1724939.0,Activa
32853,11807,47156,2025-04-17,258,12912247.0,2542938.0,Activa
32854,11807,47157,2025-05-17,228,14753937.0,2567775.0,En Gestión
32855,11807,47158,2025-06-17,197,18379802.0,2763893.0,Activa
32856,11807,47159,2025-07-17,167,22233699.0,2834278.0,Activa
32857,11807,47162,2025-10-17,75,4064000.0,232664.0,Activa
32858,11808,47167,2025-02-17,317,17171203.0,3646992.0,Liquidada
32859,11808,47170,2025-05-17,228,25756805.0,3934610.0,Activa
32860,11808,47172,2025-07-17,167,17171203.0,1921286.0,Liquidada
32861,11808,47173,2025-08-17,136,34687547.0,3160729.0,Activa
32862,11812,47241,2024-08-17,501,1483500.0,649091.0,Activa
32863,11812,47242,2024-09-17,470,2096368.0,860489.0,Liquidada
32864,11812,47245,2024-12-17,379,1183000.0,391565.0,Activa
32865,11812,47254,2025-09-17,105,518000.0,47501.0,Liquidada
32866,11814,47291,2025-05-17,228,15291500.0,3405111.0,Activa
32867,11814,47296,2025-10-17,75,7613000.0,557652.0,Activa
32868,11815,47302,2024-02-17,683,930500.0,614347.0,En Gestión
32869,11815,47308,2024-08-17,501,1752000.0,848494.0,En Gestión
32870,11815,47311,2024-11-17,409,225000.0,88958.0,Activa
32871,11815,47312,2024-12-17,379,1900525.0,696289.0,Activa
32872,11815,47314,2025-02-17,317,719000.0,220326.0,Activa
32873,11815,47317,2025-05-17,228,3019213.0,665435.0,En Gestión
32874,11815,47318,2025-06-17,197,3608770.0,687230.0,Liquidada
32875,11815,47320,2025-08-17,136,4377212.0,575457.0,Liquidada
32876,11815,47322,2025-10-17,75,4444076.0,322196.0,En Gestión
32877,11815,47323,2025-11-17,44,5244954.0,223085.0,Liquidada
32878,11817,47356,2025-01-17,348,20388000.0,5155717.0,En Gestión
32879,11817,47357,2025-02-17,317,40535458.0,9337478.0,En Gestión
32880,11817,47360,2025-05-17,228,33545283.0,5557782.0,Activa
32881,11817,47363,2025-08-17,136,12430500.0,1228465.0,Activa
32882,11817,47364,2025-09-17,105,24403485.0,1861986.0,Activa
32883,11817,47365,2025-10-17,75,42527481.0,2317748.0,Activa
32884,11817,47366,2025-11-17,44,60716580.0,1941311.0,En Gestión
32885,11817,47367,2025-12-17,14,68152201.0,693335.0,Activa
32886,11821,47470,2024-09-17,470,5382750.0,2335934.0,Activa
32887,11821,47479,2025-06-17,197,3918875.0,712830.0,Activa
32888,11821,47480,2025-07-17,167,5446428.0,839821.0,En Gestión
32889,11821,47481,2025-08-17,136,9834294.0,1234925.0,Activa
32890,11821,47482,2025-09-17,105,20095704.0,1948279.0,En Gestión
32891,11824,47537,2024-08-17,501,1466652.0,524152.0,Activa
32892,11824,47538,2024-09-17,470,2964690.0,993962.0,Activa
32893,11824,47539,2024-10-17,440,4494786.0,1410763.0,Activa
32894,11824,47540,2024-11-17,409,6057626.0,1767333.0,Activa
32895,11824,47541,2024-12-17,379,7653911.0,2069260.0,Activa
32896,11824,47542,2025-01-17,348,9284357.0,2304749.0,Activa
32897,11824,47543,2025-02-17,317,10949694.0,2476018.0,Activa
32898,11824,47544,2025-03-17,289,12650669.0,2607978.0,Activa
32899,11824,47545,2025-04-17,258,14388045.0,2647976.0,Activa
32900,11824,47546,2025-05-17,228,16162601.0,2628685.0,Activa
32901,11824,47547,2025-06-17,197,17975133.0,2525986.0,Activa
32902,11824,47548,2025-07-17,167,19826453.0,2361859.0,Activa
32903,11824,47549,2025-08-17,136,21717391.0,2106876.0,Activa
32904,11824,47550,2025-09-17,105,23648795.0,1771295.0,Activa
32905,11824,47551,2025-10-17,75,25621531.0,1370752.0,Activa
32906,11824,47552,2025-11-17,44,27636484.0,867417.0,Activa
32907,11824,47553,2025-12-17,14,29694557.0,296550.0,Activa
32908,11832,47728,2025-02-17,317,2030000.0,684266.0,Activa
32909,11832,47731,2025-05-17,228,3955000.0,958850.0,Activa
32910,11832,47733,2025-07-17,167,7571582.0,1344536.0,Liquidada
32911,11832,47735,2025-09-17,105,5588058.0,623907.0,En Gestión
32912,11842,47940,2023-07-17,898,1009064.0,764178.0,En Gestión
32913,11842,47941,2023-08-17,867,2043657.0,1494261.0,En Gestión
32914,11842,47943,2023-10-17,806,1009064.0,685888.0,En Gestión
32915,11842,47944,2023-11-17,775,2043657.0,1335700.0,Activa
32916,11842,47945,2023-12-17,745,3104426.0,1950459.0,Liquidada
32917,11842,47953,2024-08-17,501,1009064.0,426340.0,En Gestión
32918,11842,47955,2024-10-17,440,1009064.0,374430.0,Activa
32919,11842,47958,2025-01-17,348,1513596.0,444210.0,En Gestión
32920,11842,47962,2025-05-17,228,1009064.0,194023.0,Activa
32921,11842,47967,2025-10-17,75,1009064.0,63823.0,Liquidada
32922,11848,48134,2024-10-17,440,4721000.0,1931833.0,En Gestión
32923,11848,48136,2024-12-17,379,13363358.0,4710183.0,En Gestión
32924,11848,48137,2025-01-17,348,14926196.0,4830714.0,Activa
32925,11848,48139,2025-03-17,289,5535000.0,1487642.0,Liquidada
32926,11848,48140,2025-04-17,258,8304426.0,1992564.0,Activa
32927,11848,48143,2025-07-17,167,4714000.0,732131.0,Liquidada
32928,11848,48146,2025-10-17,75,9014000.0,628726.0,Activa
32929,11848,48148,2025-12-17,14,2265000.0,29490.0,Activa
32930,11855,48301,2024-03-17,654,996934.0,486823.0,Activa
32931,11855,48302,2024-04-17,623,2016199.0,937882.0,Activa
32932,11855,48303,2024-05-17,593,3058296.0,1354132.0,Activa
32933,11855,48304,2024-06-17,562,4123736.0,1730430.0,Activa
32934,11855,48305,2024-07-17,532,5213042.0,2070759.0,Activa
32935,11855,48306,2024-08-17,501,6326748.0,2366710.0,Activa
32936,11855,48307,2024-09-17,470,7465401.0,2619858.0,Activa
32937,11855,48308,2024-10-17,440,8629560.0,2835098.0,Activa
32938,11855,48309,2024-11-17,409,9819796.0,2998835.0,Activa
32939,11855,48310,2024-12-17,379,11036693.0,3123237.0,Activa
32940,11855,48311,2025-01-17,348,12280849.0,3191056.0,Activa
32941,11855,48312,2025-02-17,317,13552874.0,3207875.0,Activa
32942,11855,48313,2025-03-17,289,14853392.0,3205164.0,Activa
32943,11855,48314,2025-04-17,258,16183042.0,3117501.0,Activa
32944,11855,48315,2025-05-17,228,17542476.0,2986431.0,Activa
32945,11855,48316,2025-06-17,197,18932361.0,2784824.0,Activa
32946,11855,48317,2025-07-17,167,20353380.0,2537931.0,Activa
32947,11855,48318,2025-08-17,136,21806230.0,2214350.0,Activa
32948,11855,48319,2025-09-17,105,23291624.0,1826063.0,Activa
32949,11855,48320,2025-10-17,75,24810290.0,1389376.0,Activa
32950,11855,48321,2025-11-17,44,26362974.0,866112.0,Activa
32951,11855,48322,2025-12-17,14,27950439.0,292175.0,Activa
32952,11860,48407,2024-10-17,440,7745000.0,3157895.0,Activa
32953,11860,48408,2024-11-17,409,14238311.0,5396415.0,Activa
32954,11860,48409,2024-12-17,379,19369136.0,6802570.0,Activa
32955,11860,48410,2025-01-17,348,23569598.0,7600724.0,En Gestión
32956,11865,48501,2024-06-17,562,6161000.0,3070067.0,Activa
32957,11865,48502,2024-07-17,532,11583883.0,5464195.0,En Gestión
32958,11865,48506,2024-11-17,409,6521752.0,2365092.0,En Gestión
32959,11865,48511,2025-04-17,258,4685000.0,1071741.0,En Gestión
32960,11865,48516,2025-09-17,105,7279000.0,677675.0,Activa
32961,11865,48518,2025-11-17,44,8860810.0,345690.0,En Gestión
32962,11865,48519,2025-12-17,14,16167508.0,200693.0,Activa
32963,11876,48814,2023-02-17,1048,47804746.0,27554656.0,Activa
32964,11876,48815,2023-03-17,1020,96398270.0,54079429.0,Activa
32965,11876,48816,2023-04-17,989,145793587.0,79304422.0,Activa
32966,11876,48817,2023-05-17,959,196003927.0,103382271.0,Activa
32967,11876,48818,2023-06-17,928,247042738.0,126090613.0,Activa
32968,11876,48819,2023-07-17,898,298923689.0,147638410.0,Activa
32969,11876,48820,2023-08-17,867,351660676.0,167689393.0,Activa
32970,11876,48821,2023-09-17,836,405267823.0,186342145.0,Activa
32971,11876,48822,2023-10-17,806,459759488.0,203811381.0,Activa
32972,11876,48823,2023-11-17,775,515150266.0,219582801.0,Activa
32973,11876,48824,2023-12-17,745,571454991.0,234153683.0,Activa
32974,11876,48825,2024-01-17,714,628688744.0,246886070.0,Activa
32975,11876,48826,2024-02-17,683,686866854.0,258021534.0,Activa
32976,11876,48827,2024-03-17,654,746004903.0,268337964.0,Activa
32977,11876,48828,2024-04-17,623,806118730.0,276216583.0,Activa
32978,11876,48829,2024-05-17,593,867224435.0,282845249.0,Activa
32979,11876,48830,2024-06-17,562,929338384.0,287258494.0,Activa
32980,11876,48831,2024-07-17,532,992477213.0,290398833.0,Activa
32981,11876,48832,2024-08-17,501,1056657833.0,291162066.0,Activa
32982,11876,48833,2024-09-17,470,1121897433.0,290010486.0,Activa
